6.212370522536373452e-01 2.467645283151167213e-01 3.418717073535378903e-01 1.419251100556184475e-01 7.279226642001060954e-01 5.989505530037960038e+06
7.628851634180811025e-01 2.600639583487012185e-01 1.842966543840839078e-01 1.402413745378064402e-01 7.713366890418872357e-01 6.375871368914674036e+06
8.102210275993571020e-01 2.716892379175375738e-01 1.591186144653114476e-01 2.957269198088300841e-02 7.820789205833960089e-01 7.406070464485218748e+06
9.249915900906752197e-01 3.001208323600026429e-01 1.835014198917411798e-01 -9.056961253341664145e-03 6.411815019083761946e-01 6.265210760997242294e+06
8.961925522149324363e-01 3.692556964802528596e-01 2.507101001101806892e-01 -4.875454872529413203e-02 6.101377328098648301e-01 8.307617882995318621e+06
1.024847054693821313e+00 3.296169257153414023e-01 2.273484437532495850e-01 -1.472816419997493020e-01 7.228673884254799287e-01 7.704030796688982286e+06
1.156895814507280962e+00 5.087123776147509657e-01 2.086041840577782525e-01 -1.024688938825101120e-01 8.109704822745709141e-01 6.609818791501430795e+06
1.163888726690594622e+00 6.081980400759787742e-01 2.887009814160257926e-01 -1.185037823032478732e-01 7.436526659633823089e-01 6.920864500283223577e+06
1.042761981741433530e+00 4.584991895272451101e-01 1.921235769371648083e-01 -3.015907634322303327e-02 6.612050999867702394e-01 1.087900384076149389e+07
1.218544103186942840e+00 3.407955075315562410e-01 1.262795272750160125e-01 -3.726631334432214948e-02 4.438442420623694984e-01 1.327235545747121610e+07
1.278393225005758582e+00 2.484112833358037009e-01 -9.512493467190257087e-04 -1.145707057451940056e-02 4.438322939419241386e-01 1.503091821215589158e+07
1.427859445943661765e+00 2.937582638813028280e-01 -1.323078670659459943e-01 5.623831701221559259e-02 4.268091894283171928e-01 1.198562006880828738e+07
1.359348591820015884e+00 4.011047663614181191e-01 -1.672243490239588570e-01 -1.471143719033460306e-01 3.222353006817681997e-01 1.147597721028109454e+07
1.370669959852595321e+00 4.466938867302071570e-01 -1.226542905037838610e-01 -5.085475061510287553e-02 2.734315779760843057e-01 1.390320041908048652e+07
1.553765282258072089e+00 4.760864156985721851e-01 -2.481948044591504587e-01 -2.451597254186856090e-01 3.270075773920496642e-01 1.563312484801092744e+07
1.817532700203024598e+00 6.430601662394146434e-01 -1.913193119007491061e-01 -2.679891343087086319e-01 2.975467333663465719e-01 1.496985013636831567e+07
1.830232695463606341e+00 6.919835739249737827e-01 -1.415923902970160630e-01 -3.776573470654677189e-01 3.188339295765587056e-01 1.928187596955554932e+07
1.874284028556744142e+00 5.217462591192586485e-01 7.035386940882629170e-02 -4.653935634407986854e-01 2.507330607511867315e-01 1.689550404612306505e+07
1.825327798897231402e+00 5.870900840956936317e-01 -5.451972180434341148e-02 -4.641216362336296197e-01 1.443220821378612684e-01 1.543538156501727365e+07
1.725806902243225638e+00 5.703811705897137152e-01 5.141792787857243224e-02 -3.861412027308820938e-01 3.092171994268504975e-01 1.324091539961523563e+07
1.737663679084686219e+00 7.051617207150510103e-01 5.303333336281296218e-02 -4.158519921555467458e-01 2.341544933091108116e-01 1.675471494454647601e+07
1.808723955661364791e+00 5.871316882036476947e-01 2.089136423837948953e-01 -5.288539730041216247e-01 2.471256419384241509e-01 1.610556491351871192e+07
1.677320595524172342e+00 4.905246066124623883e-01 1.879816327560625555e-01 -4.604362468968535294e-01 4.644980215219279285e-01 1.219782678909701854e+07
1.465662325786961206e+00 5.053354927286894949e-01 2.923673850491075310e-01 -4.459994624907819838e-01 5.299440009750081559e-01 1.157672563957720995e+07
1.495011969056943002e+00 5.714693441908200722e-01 2.444208391736421571e-01 -4.491774130271371512e-01 5.174052279934492349e-01 1.246540589907014556e+07
1.524311610518610305e+00 5.457002415429826891e-01 2.314589209237186140e-01 -4.200849450118976369e-01 4.221184876532444452e-01 1.155169608044942655e+07
1.381287799848576192e+00 4.602486325802259692e-01 2.298426446503409881e-01 -3.638473241544310510e-01 3.694508783364056081e-01 1.493594571470306255e+07
1.536203476465223039e+00 4.096116019521841567e-01 9.139931476904451790e-02 -5.079532169773639527e-01 2.398303444150378660e-01 1.335733134668059461e+07
1.425022773582520053e+00 3.890002074616052408e-01 9.331415312113423843e-02 -4.711302482838591321e-01 3.346953968024319881e-01 1.613345311702759936e+07
1.479607191569876079e+00 2.879618893813368774e-01 4.802024142872039075e-02 -4.768195097489814072e-01 5.082475242593046394e-01 1.564588953040438890e+07
1.466969756269068892e+00 3.025302146555937655e-01 6.887220903530569260e-02 -3.979755972856170443e-01 5.157465281633312193e-01 1.717459334816056490e+07
1.450669025863869255e+00 2.101799556392666413e-01 1.895107096569272898e-01 -3.460024535381820421e-01 5.825979273764079203e-01 1.804111012389658019e+07
1.516370143104405654e+00 2.298819274204465246e-01 1.535370349790055600e-01 -5.088834500148743389e-01 5.001045513929779363e-01 1.717022291378527507e+07
1.469052499707998560e+00 2.310876054148903735e-01 2.942357770195899724e-01 -5.284862428886862862e-01 4.744846249321670317e-01 1.673394863014256023e+07
1.441557324831126641e+00 2.224473961552723422e-01 1.575562006780828195e-01 -4.321565763644483193e-01 5.906824218934875192e-01 2.128829216281809658e+07
1.667296993223975399e+00 2.171362688681956477e-01 -8.120905624453740590e-02 -5.072068057129226482e-01 7.200925115514357211e-01 1.766446419334668666e+07
1.600312009420751247e+00 3.233214354814022973e-01 -1.048391168780349048e-01 -5.218339532617223275e-01 6.223290425191536634e-01 1.551257526767022163e+07
1.449632506889468209e+00 2.890065100293512379e-01 -6.017190823500546265e-02 -3.141438719068988528e-01 4.394171482946953589e-01 1.619989168285162747e+07
1.406279546065080766e+00 2.065398213989048382e-01 -1.407889824747641794e-01 -3.946553907864269184e-01 5.388693244495642576e-01 1.660105122954149544e+07
1.414956623393516466e+00 2.035346021779722570e-01 1.567485387575509592e-01 -2.759144460778240049e-01 3.966409387756566485e-01 2.208383691425977275e+07
1.547276185026081885e+00 6.679474332228818589e-02 4.411513613871210354e-02 -2.613764768414121864e-01 4.938306195978419133e-01 2.794148068981094286e+07
1.503243770522917133e+00 -2.247690781352207623e-01 8.738772761199616046e-02 -3.893073549733280531e-03 4.762683482877662078e-01 2.492520766893064231e+07
1.456468178104554978e+00 -1.455333051312261705e-01 1.413764424237232975e-01 -1.142899333217622590e-02 3.599844149152572337e-01 2.464589490508652851e+07
1.475885124576534535e+00 -1.161023432855400467e-01 8.236819584849237874e-02 9.162603318441210620e-02 4.060857982306207981e-01 2.171681439839190617e+07
1.517142580891235104e+00 4.949894904072087154e-02 -9.406887270496862297e-02 6.559241813451086034e-02 4.835891140052555048e-01 2.149015900193330273e+07
1.580418003483805789e+00 1.268095134352553444e-01 2.148273607766885973e-02 6.066067238752473334e-02 4.000152839341721833e-01 2.077831915456333384e+07
1.675416241034302534e+00 2.545110833975712250e-01 2.866135711379316428e-02 -7.631973427957598755e-02 3.284443380884020658e-01 2.002802634585938230e+07
1.671707700752782744e+00 2.858975617134408842e-01 3.919333977817894554e-02 -1.789134142332365063e-01 2.896401516145750143e-01 1.824117375817170739e+07
1.566558339061044025e+00 2.685959611241822143e-01 5.366980966014723436e-02 -1.356660525873800704e-01 3.957550040530560809e-01 1.504118652928913757e+07
1.438382519973448348e+00 3.147430609061198092e-01 2.592299567632745938e-01 -1.192482470583263177e-01 2.994727812505483255e-01 1.723182258201032877e+07
1.402272471771895734e+00 1.612047028229019185e-01 2.122109554277710752e-01 1.148285124124176909e-01 3.490638630130066256e-01 1.903507753733436763e+07
1.363021175297911114e+00 3.176231930807191933e-02 2.410360785574721110e-01 2.070325026774947064e-01 1.943026687856281853e-01 1.914006276714377850e+07
1.386187672591163267e+00 4.866178043256221691e-02 1.977451116452775826e-01 1.399056361402903070e-01 1.391128850102482384e-01 1.801198727309631184e+07
1.403225796877027864e+00 1.272207868734351044e-01 3.922156412231601608e-01 -3.002533729134982191e-02 8.380055213809042836e-02 1.818390088483859971e+07
1.412045848331990650e+00 1.301897995119145612e-01 4.839546397458280302e-01 -3.788382060880567809e-02 1.117353383416078288e-01 1.344247705862720124e+07
1.233655187526731201e+00 2.081173937199999047e-01 5.264766721949881711e-01 -2.245364787666264544e-02 2.120548787106540656e-01 1.195121429478148557e+07
1.128934222562067324e+00 1.900321455863585030e-01 4.389035373368465609e-01 -1.176506586325005987e-01 2.541838353163811126e-01 1.014225863309906423e+07
1.093196854329678835e+00 2.728092219861102952e-01 4.940530222969753971e-01 -2.130153601338339864e-01 2.459216335255152153e-01 1.111706860515609197e+07
1.151639712920049297e+00 2.675583944554754678e-01 5.097732939827742671e-01 -1.722366563049479715e-01 1.846303128817599615e-01 1.332234717676733807e+07
1.118635308122217120e+00 9.798376860133188593e-02 4.947126195711631369e-01 -7.742013279440468354e-02 2.617260055453494716e-01 1.676948961712071300e+07
1.283856753716213994e+00 7.826701103883507149e-02 6.681351677973929037e-01 -1.264952130839272493e-01 2.204583360511474244e-01 1.654883515444393829e+07
1.267541036029568025e+00 6.843731580157536021e-02 4.904302806561987027e-01 -1.285306860797387762e-01 1.629068994160887407e-01 1.470483510644445755e+07
1.268250030775619708e+00 1.706538890123550367e-01 5.529543133838601410e-01 -1.808425631872604411e-01 -2.198695498767480605e-02 9.515482511816281825e+06
1.104365637560047020e+00 3.297886842696157728e-01 6.304063923954367210e-01 -3.619309104133976995e-01 -5.200246998698217216e-02 9.664890401761889458e+06
1.157079386218221595e+00 3.706264653452758240e-01 5.550650327982612486e-01 -3.221376714875054392e-01 -1.609067723451850507e-01 9.377454894934443757e+06
1.115756732080423363e+00 3.455561491760278936e-01 4.526919713768082776e-01 -4.487013786130447657e-01 -1.394777662397369000e-01 1.284087687890504301e+07
1.211957004881538236e+00 2.184761855814691123e-01 4.659129753551328745e-01 -3.916784000565224910e-01 -1.490812200646412372e-02 1.019837789564836212e+07
1.210640126601858935e+00 3.873808414687295865e-01 5.553988314760016642e-01 -3.771998159433440079e-01 -4.759729637170071609e-02 1.054530749686337076e+07
1.356612971047428839e+00 5.095276506828899654e-01 5.110731256735956407e-01 -3.622763057598725744e-01 7.404531889654759891e-02 1.356142743600034155e+07
1.370614715326108568e+00 3.325140459387420644e-01 4.043696888488141350e-01 -4.746427969086475795e-01 8.606844825435257251e-02 1.263190178488485888e+07
1.356675549428723038e+00 3.769360000935206845e-01 5.390575630977311183e-01 -5.510370019870903802e-01 1.948225869987621206e-01 9.387688212732832879e+06
1.268022146273362960e+00 4.965085721079549597e-01 5.030671677976238376e-01 -6.396684068193824180e-01 2.572835631025345293e-01 1.522611453145144507e+07
1.443971926931328476e+00 3.112118464739773716e-01 3.488979343357477836e-01 -3.829575898112201338e-01 2.846883909041632021e-01 1.536122159905157797e+07
1.512601533030508705e+00 3.695355477600157368e-01 2.633684702521547627e-01 -3.928514833490927560e-01 1.756926616872724611e-01 1.463033686813992076e+07
1.454347327387468525e+00 3.500436625989271633e-01 2.106601078893737822e-01 -3.830618063202930190e-01 1.651998915326830242e-01 1.463662261180364527e+07
1.544296550396698553e+00 4.421651936553494533e-01 3.335951643860871063e-01 -5.169324896203649766e-01 2.508912972852806456e-01 9.624080841183966026e+06
1.431670344121871219e+00 6.360212063622496803e-01 1.822407302322254230e-01 -3.967495204868463632e-01 1.948113739178345960e-01 1.008763461921021715e+07
1.535779666279844191e+00 7.158291925283516433e-01 4.178782373562464070e-01 -4.188324014096067027e-01 1.595361558310303407e-01 7.637285185498378240e+06
1.543560887820418781e+00 9.022135476867235715e-01 3.958554301860914837e-01 -3.980404192449595313e-01 2.658239587033946472e-01 6.236414351754099131e+06
1.577328204767547870e+00 1.053841158080112139e+00 4.537625797967671515e-01 -4.503007830736361350e-01 1.559929193565040562e-01 5.576877494790812023e+06
1.494050680487413851e+00 1.032308786244299226e+00 5.544110066951603022e-01 -5.375359311428791198e-01 1.826930058305988036e-01 4.446305921798446216e+06
1.372434858768345700e+00 1.027950316550355403e+00 7.598981617954899681e-01 -6.680931749811688247e-01 6.672709808300576750e-02 5.684336849111545831e+06
1.562022969869836464e+00 1.097982155185730946e+00 8.141911437216713399e-01 -6.332461592461759992e-01 5.429885526016794972e-02 3.440320345008108299e+06
1.293619987912982161e+00 1.075306364672424575e+00 8.619357426383040810e-01 -4.525923343736119042e-01 5.294181961463197833e-02 2.342298803055491298e+06
1.213765530326451847e+00 1.150870342426033810e+00 8.711482873047862174e-01 -4.877679790156796424e-01 7.999252738922768557e-02 3.351257014091099612e+06
1.403478740160359672e+00 1.189091840370920750e+00 8.797237320740936006e-01 -7.397390528021864364e-01 1.497604086210581609e-01 3.797811544919518288e+06
1.423651989495376746e+00 1.153822010380688878e+00 8.683997873154708502e-01 -7.494714245335950542e-01 6.497915252066875647e-02 3.466656373964579310e+06
1.465315055273559208e+00 1.236601937393775774e+00 7.848502849933911563e-01 -6.233737784913314650e-01 2.903422740618366582e-02 4.710770919834169559e+06
1.475260536868185479e+00 1.105196635346697098e+00 7.179900982890522476e-01 -5.468534019299499116e-01 2.505701247354301109e-01 6.945610303558420390e+06
1.697393575659360110e+00 1.113067345136412367e+00 6.238500055189061255e-01 -7.117302279595391079e-01 1.527038200406787005e-01 4.915445269891786389e+06
1.550504138165416324e+00 1.148925726683704962e+00 6.437681544752679175e-01 -7.981265435983025958e-01 -2.456251586113636799e-03 4.890739427809939720e+06
1.601311850580911411e+00 1.192869925898608185e+00 5.157688922959103861e-01 -9.215736902415363474e-01 1.961832500720228079e-01 6.032830011437070556e+06
1.561492776563700335e+00 1.037087687956655735e+00 3.076553822570649022e-01 -9.501387824066663823e-01 1.804316026686978436e-01 7.803606456174081191e+06
1.399260989860186211e+00 7.333600236346894397e-01 3.332032087273930632e-01 -9.143968383705568526e-01 1.668810351583605023e-01 1.289202631292655505e+07
1.644465317538738924e+00 6.356323429310937190e-01 2.957218190784499101e-01 -8.715082229545341175e-01 3.459779036122534457e-01 1.870280230964748561e+07
1.719131793618651649e+00 4.096814400144845325e-01 5.220137869460468316e-01 -7.385322672895018314e-01 1.651656187449552504e-01 1.478958985362761840e+07
1.638803906723754089e+00 5.337372394953825427e-01 5.836399945446679727e-01 -7.680779198528847607e-01 1.905546524967936806e-02 1.833519356795281917e+07
1.776072313164259731e+00 4.871708395346772691e-01 5.775324246710774601e-01 -6.541060147861061935e-01 -9.817309454195101426e-02 1.355494528198522329e+07
1.675677880717223900e+00 6.395955192788795873e-01 5.403216797384172709e-01 -6.753293839878669047e-01 -1.021734340539811881e-01 1.077499474141833000e+07
1.646975988200369168e+00 7.911536007321164909e-01 7.504375352186595238e-01 -5.574239020991110793e-01 -2.126215307786992192e-01 1.387193847646510229e+07
1.857139639608090809e+00 8.113378520360373658e-01 7.147367814581020440e-01 -5.662239402357052143e-01 -2.315675876277158429e-01 1.577157986306258477e+07
1.877111824790203665e+00 7.255983780978305653e-01 7.009949731076943191e-01 -5.793515883214387374e-01 -1.059430732110307610e-01 1.546385790860809386e+07
1.759968427218268294e+00 6.319965672982200688e-01 7.491912993988359970e-01 -1.780607905637496824e-01 -7.611184855756383816e-02 1.544425046770116687e+07
1.719937967400357426e+00 5.905652277151477447e-01 6.938787986159163923e-01 -1.760204696089264775e-01 6.728121082328640534e-02 1.310879270659954473e+07
1.610941856395253335e+00 6.047915909009141666e-01 4.833930854117522991e-01 -2.452156835000970092e-01 -1.200736369819073142e-03 1.332981551716233976e+07
1.571803410830347136e+00 5.527848269794863878e-01 5.006888688416895050e-01 -2.621997951496716772e-01 -1.079638788915005324e-02 1.520432231641630456e+07
1.617103769181513773e+00 4.959617641453690218e-01 6.098056328520348179e-01 -2.469297502991171789e-01 2.814115492233440485e-02 1.441753971577127278e+07
1.689741292786793858e+00 6.136094923400040591e-01 6.480508064565266846e-01 -3.109195732145904612e-01 9.641563263055651090e-02 1.553609022262653150e+07
1.743402950855504230e+00 6.041913946168194771e-01 6.124783074609567723e-01 -3.256698951152762200e-01 -1.490039152667377124e-02 1.481941899517616071e+07
1.627986792127114724e+00 5.286198917972654288e-01 6.362234828654000918e-01 -2.970355213372817826e-01 9.093519643118438966e-02 1.563971270833029784e+07
1.621156356551743061e+00 4.723222067658941481e-01 5.682947275661777153e-01 -4.994048674346232564e-01 1.336498916665173065e-01 1.615163016250052489e+07
1.716027262901294037e+00 5.432339749065526746e-01 7.023127016107089116e-01 -6.553401089910125821e-01 2.089240149657974610e-01 1.810793238638914749e+07
1.789419911851601874e+00 5.143037379073277515e-01 6.144352883064058135e-01 -5.694152476209403124e-01 4.230825938036932299e-01 1.646799233260739781e+07
1.795686592374676094e+00 6.026941051961554052e-01 6.026910657654815928e-01 -6.520881326421694713e-01 4.493116970485578343e-01 1.444755703117463179e+07
1.720824042429887735e+00 6.287953507399500763e-01 4.888126117043159469e-01 -9.243086656873188423e-01 4.165414490693488125e-01 1.627390510853403620e+07
1.783870133732625041e+00 5.982096832005315834e-01 6.272379813059903997e-01 -9.488621738208069534e-01 5.463967826373743453e-01 1.529411550729966536e+07
1.871581392014173506e+00 7.371915641442653433e-01 6.219185232243351624e-01 -9.348032386890309242e-01 4.762264157440213586e-01 1.455285387794908881e+07
1.858757505519782249e+00 7.642288627398243772e-01 6.078757774500268551e-01 -9.397898399544923898e-01 4.833068662577120200e-01 1.838218337297625095e+07
1.988735178497521572e+00 6.980392700275955820e-01 6.581173183894786227e-01 -8.451424715202197069e-01 4.498371746103669855e-01 2.181044659014121443e+07
2.166883570793360470e+00 7.148258777912197548e-01 6.676124486407015723e-01 -8.737999503406138624e-01 6.519624250602007454e-01 1.796406335356150940e+07
2.002511593438146331e+00 7.410726003008820673e-01 8.090212163613068608e-01 -7.119862639918883573e-01 6.581490401383460753e-01 1.785675621245047823e+07
1.939223896829045612e+00 6.806218141654041265e-01 7.785941456267287952e-01 -7.865952781643600344e-01 6.074851954344145932e-01 1.853411343712162599e+07
1.932283977276370468e+00 6.459034296527861319e-01 8.892716837296306132e-01 -7.096230027128319628e-01 7.560661078677202163e-01 1.543886205190917477e+07
1.827739707083848586e+00 7.060694193530819840e-01 9.854128227783710559e-01 -5.741065758773173933e-01 6.094376747456236032e-01 1.668925363175031543e+07
1.892778692353736636e+00 7.037568445833594089e-01 9.344159396979896393e-01 -5.242122304134740896e-01 4.807014371027191202e-01 1.687866614414380491e+07
1.777879268529926060e+00 5.784456098301221649e-01 9.441136728944403700e-01 -5.254168691526492907e-01 6.111793700003785856e-01 1.950956207215778902e+07
1.880945862295758442e+00 5.546560144050873831e-01 1.047564563335629417e+00 -5.901571266337835020e-01 6.029462052056443477e-01 1.740065265900399908e+07
1.747194043443573319e+00 5.223533079913013077e-01 1.042344045319929524e+00 -7.198687611977013789e-01 7.361357343084664606e-01 1.639031105481143110e+07
1.739130578058396770e+00 5.602299824375863713e-01 9.306792586812120405e-01 -8.709902737866695999e-01 7.077930261078612117e-01 1.531136323565072380e+07
1.731565173528185841e+00 6.152451801161680223e-01 1.098864371807607654e+00 -9.782958737385029080e-01 9.566569922021422867e-01 1.497295053078390472e+07
1.833308376846874754e+00 7.357424215084565899e-01 1.110306035916952094e+00 -1.014136439797388656e+00 1.103285069640871363e+00 1.747638954739956185e+07
2.013801064048512668e+00 7.867818725087192266e-01 1.144419049682392719e+00 -1.022694787752468804e+00 1.010808641733630608e+00 1.958087697337071970e+07
2.129455259375515830e+00 8.032009231960822726e-01 1.227989260648947978e+00 -1.066727957012955530e+00 1.215477096966736337e+00 2.280429323077168316e+07
2.197656815573664435e+00 7.298853129705360487e-01 1.322124269321410805e+00 -9.827098953012600724e-01 1.051792760754801659e+00 2.339467442455387115e+07
2.175273497449069726e+00 6.837617052490470027e-01 1.392456191151654421e+00 -1.043869320756524832e+00 9.832100856677192802e-01 2.234515856257574260e+07
2.208016365909110768e+00 7.633977906611546516e-01 1.364255724427956729e+00 -9.256724635832433989e-01 9.733945480890415780e-01 2.419940798106516898e+07
2.234078566364949836e+00 7.157945110096348706e-01 1.497828000724861663e+00 -8.649254788247466852e-01 9.767910517496768419e-01 2.730251781034499407e+07
2.311992404689696912e+00 6.628171201491697140e-01 1.456192731181171984e+00 -9.437727887747742184e-01 1.064269650537764900e+00 2.772926142507693544e+07
2.335538271071313510e+00 6.698642170975368515e-01 1.467439133450627153e+00 -9.422650908699143901e-01 9.334706576095346264e-01 2.589573792612989619e+07
2.195867253111313033e+00 6.012720713490328217e-01 1.416601598771104475e+00 -9.020427110102198220e-01 8.596640864941297311e-01 3.226291853668166324e+07
2.316861911294445964e+00 4.764302315262946008e-01 1.455502380123897765e+00 -9.155508920189106004e-01 8.230373803212992501e-01 3.830590961486746371e+07
2.353128248247818188e+00 2.955317705716419274e-01 1.365237059374752926e+00 -8.845405576235477740e-01 8.471893500085957429e-01 3.800203851249543577e+07
2.405038763420165537e+00 3.603146351167069716e-01 1.410619971930891836e+00 -8.604163585344291043e-01 7.392481443114253814e-01 3.947173302368459851e+07
2.487398601681680255e+00 3.965525935391226997e-01 1.466592964994930304e+00 -8.782954855480293865e-01 8.309374253581295333e-01 3.865628770268924534e+07
2.409530351536538273e+00 3.437467820939376084e-01 1.425111714904610194e+00 -7.999180391055508155e-01 7.780268112675904346e-01 3.915369540013317019e+07
2.410699437389030031e+00 3.270345026805328570e-01 1.401646095583086282e+00 -8.038526198929423217e-01 7.348622114622205270e-01 3.974910760585318506e+07
2.587742504658823606e+00 4.874869666752494890e-01 1.423066105905867795e+00 -7.794743851567216275e-01 8.059735208982199417e-01 3.960875600577367842e+07
2.573829864791307820e+00 4.760310300118790194e-01 1.380145005345416509e+00 -8.042925704710284229e-01 9.694826145539019446e-01 3.754375507015733421e+07
2.631601058437150975e+00 6.056038361328283104e-01 1.403512544819274455e+00 -7.903320838539158455e-01 9.414158647416925874e-01 3.144272767854510620e+07
2.551554028620657721e+00 7.494886999669868599e-01 1.465109388034443461e+00 -5.960847127539781187e-01 1.040521471249757468e+00 3.351479277168540284e+07
2.574983619167963145e+00 6.993679816906082092e-01 1.551528859127762061e+00 -7.001175638345270569e-01 1.034319185114002781e+00 2.460155512326648831e+07
2.419571899172718421e+00 8.857542826517673662e-01 1.415478020838219608e+00 -6.831920426337552144e-01 1.067209913825609258e+00 1.934593960930659249e+07
2.413706033925435257e+00 1.117543859130605721e+00 1.394182078003613379e+00 -6.637104931956306908e-01 1.004328367353356066e+00 2.379881551792757213e+07
2.519175021503729628e+00 1.023073192151431998e+00 1.468757712412105843e+00 -7.351925099358422866e-01 9.576622748427682241e-01 1.991745296400835365e+07
2.535367453261961224e+00 1.209453499732770831e+00 1.336903306878525211e+00 -6.885297239538566982e-01 7.179436398618963544e-01 1.707631752474731207e+07
2.524428221070293077e+00 1.343058526221238447e+00 1.368595618023715321e+00 -6.202162920556341108e-01 8.492021469477698536e-01 1.625962296591774374e+07
2.524391256082054280e+00 1.381954199077134016e+00 1.180458274586750900e+00 -3.862781793062243785e-01 8.087452463371416211e-01 1.555672935417085886e+07
2.456573577260036334e+00 1.354710452070048587e+00 1.221408167955271740e+00 -3.406077153537929170e-01 9.862012825523965853e-01 1.539458720495650731e+07
2.583585924834157943e+00 1.484521244488275826e+00 1.069063276843739585e+00 -3.358430536960382295e-01 1.134316165350967243e+00 1.390105392762492970e+07
2.602087729247775094e+00 1.582545728584252798e+00 9.757232181965476148e-01 -3.209346628291463444e-01 1.249103289607204292e+00 1.401732255777992122e+07
2.682792130246251627e+00 1.652730922794788615e+00 9.764775326189327753e-01 -4.621151645026529420e-01 1.280321335837312446e+00 9.834267303909877315e+06
